;artista;musica;letra;selecionado
129;Henrique e Juliano;Flor e o Beija-Flor (Part. Marília Mendonça);"Essa é uma velha história
De uma flor e um beija-flor
Que conheceram o amor
numa noite fria de outono

E as folhas caídas no chão
da estação que não tem cor
E a flor conhece o beija-flor
E ele lhe apresenta o amor

E diz que o frio é uma fase ruim
Que ela era a flor mais linda do jardim
E a única que suportou
Merece conhecer o amor e todo o seu calor

Ai que saudade de um beija-flor
Que me beijou depois voou
Pra longe demais
Pra longe de nós

Saudade de um beija-flor
Lembranças de um antigo amor
O dia amanheceu tão lindo
Eu durmo e acordo sorrindo.

Essa é uma velha história
De uma flor e um beija-flor
Que conheceram o amor
numa noite fria de outono

E as folhas caídas no chão
da estação que não tem cor
E a flor conhece o beija-flor
E ele lhe apresenta o amor

E diz que o frio é uma fase ruim
Que ela era a flor mais linda do jardim
E a única que suportou
Merece conhecer o amor e todo o seu calor

Ai que saudade de um beija-flor
Que me beijou depois voou
Pra longe demais,
Pra longe de nós

Saudade de um beija-flor
Lembranças de um antigo amor
O dia amanheceu tão lindo,
Eu durmo e acordo sorrindo

O dia amanheceu tão lindo
Eu durmo e acordo sorrindo.";1
130;Henrique e Juliano;Vem Pra Minha Vida;"De pijama ou maquiada, Desbocada ou educada 
De vestido pra sair ou de chinelo havaiana 
De Tpm ou sossegada, viajando ou aqui em casa
Sem dinheiro pra sair ou com a vida arrumada

Eu te quero de qualquer jeito 
Com raiva ou medo, de fogo ou desejo
Suas virtudes e os seus defeitos
Poe tudo na mala
Não esquece de nada

Vem pra minha vida, vem
Que eu não quero mais nada
Mais nada e nem ninguém
O que há de bom nas outras,
Você tem vezes 100
Meu coração tá pronto,
Esperando por você
Pode entrar sem bater.";1
131;Henrique e Juliano;Aquela Pessoa;"Você também tem que eu sei
Aquela pessoa, não adianta negar
Que tem passe livre
Carta branca na sua vida para ir e voltar
Quando quiser, nunca vai deixar de ser o que é éé

Todo mundo tem uma pessoa, aquela pessoa
Que te faz esquecer todas as outras

Todo mundo tem uma pessoa, aquela pessoa
Não precisa dia e nem hora pra chegar
Na portaria do meu coração já tem seu nome
Pode entrar";1
132;Henrique e Juliano;Meu Amor;"Um dia eu saí de casa cedo
Para encontrar você 
Morri de medo
Porque da última vez que te vi
Só tinha dezesseis
O coração naquele tempo só doía
A pouca idade e a vergonha
Eu não sabia
Falar de amor, falar de amor
Tive que quebrar a cara por aí
Comprar Buquê de Flores 
Que murcharam noutro dia
Sem ter valor
Nenhum valor
Pra um outro alguém
E aí meu amor
To mais maduro 
Mais seguro 
Do que eu quero
Ganhei uns quilos na aparência
Estou mais velho
E ainda te gosto tanto
Te amo mesmo tanto";1
133;Henrique e Juliano;Mudando de Assunto;"Quer saber qual seria o meu pesadelo
Sem nenhuma dúvida seria o medo
Seria acordar e não estar com você

Chega a dar tremedeira, um nó na barriga
Quem ama demais não suporta uma briga
Ciúmes demais faz a gente sofrer

Mudando de assunto
Cê tá tão bonita
Que cheiro gostoso que vem de você
E se eu te contar você nem acredita
Se eu tava brigando e eu nem lembro  por que

Pra que brigar se o amor é isso
É uma espécie de um vício
Mil maneiras de querer

Pra que brigar
Chorar, embora
Eu bem sei que nessa hora
Vai me dar vontade de você 

Mudando de assunto
Cê tá tão bonita
Que cheiro gostoso que vem de você
E se eu te contar você nem acredita
Se eu tava brigando e eu nem lembro  por que

Pra que brigar se o amor é isso
É uma espécie de um vício
Mil maneiras de querer

Pra que brigar
Chorar, embora
Eu bem sei que nessa hora
Vai me dar vontade de você (2x)

Mudando de assunto cê ta tão bonita.";1
134;Henrique e Juliano;Vida;"Já era amor antes de ser
Já era seu antes do sim
Já era nós antes que eu pudesse escolher
Eu te encontrei e me perdi
Eu permiti acontecer, aconteceu sem avisar
Isso que é amar

Vida, você entrou na minha vida
E mesmo com tantas feridas
Você me aceitou e o seu amor cicatrizou
Tanto eu errei tanto e tanto perdoou
Será que eu mereço tanto amor
Onde eu fui pedra você plantou flor

E vou seguindo assim
Um passo atrás do outro e não pela razão
E graças a você eu sou mais coração
Dizem que a vida ensina,
Mas você que me ensinou o que é o amor
Eu vou seguindo assim
Me desculpe por tudo que eu te fiz passar
Era meu jeito torto de amar
Eu agradeço a Deus por ter você aqui
E ser o meu amor

Vida, você entrou na minha vida
E mesmo com tantas feridas
Você me aceitou e o seu amor cicatrizou
Tanto eu errei tanto e tanto perdoou
Será que eu mereço tanto amor
Onde eu fui pedra você plantou flor

E vou seguindo assim
Um passo atrás do outro e não pela razão
E graças a você eu sou mais coração
Dizem que a vida ensina,
Mas você que me ensinou o que é amor
Eu vou seguindo assim
Me desculpe por tudo que eu te fiz passar
Era meu jeito torto de amar
Eu agradeço a Deus por ter você aqui 

Eu vou seguindo assim
Me desculpe por tudo que eu te fiz passar
Era meu jeito torto de amar
Eu agradeço a Deus por ter você aqui 
E ser o meu amor";1
135;Henrique e Juliano;O Céu Explica Tudo;"Eu amarrotei tantos lençóis
Era só eu nunca era nós
Me dava bem no singular
Aah, aah, aah, aah

Bastou uma noite
Um beijo na boca
Um fica comigo pra vida toda
Nós dois sem roupa olhando pro céu
Imaginando a gente de terno e véu

O céu explica tudo
Pros nossos corações
As estrelas são as várias paixões que eu tive
O céu explica tudo
E o amor é feito a lua
Adivinha o que que cê é no meu céu
Chuta: A lua";1
136;Henrique e Juliano;A Dona do Meu Coração;"Não sei se posso te encontrar de novo 
Ainda e muito cedo pra poder te encarar

Meu corpo ainda pede o seu de noite quando a solidão
deita comigo e ocupa o seu lugar

Não dá pra acreditar que tudo não passou de um engano,
uma grande ilusão

Porque você não vê que eu te amo e que é você a dona
do meu coração

(Refrão)
Se você quiser eu largo tudo e num segundo eu faço
tanta coisa pra te ver voltar 
Vem viver o que sonhamos juntos pois sem ter você o
meu coração pode parar (bis)";1
137;Henrique e Juliano;Cuida Bem Dela;"Sabe aquela menina sentada ali
Com o olhar desconfiado
Tão inocente
Eu já fui doente naquela mulher

Eu sei que agora
Ela deve ta olhando de lado
Tão sem graça vendo o presente e o passado
Conversando de um assunto
Ela já sabe qual é

Esse é o meu único aviso
Se ela quis ficar contigo
Faça ela feliz
Faça ela feliz

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela
Você vai cumprir

Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser
O que ela sempre quis
Faça ela feliz

Sabe aquela menina sentada ali
Com o olhar desconfiado
Tão inocente
Eu já fui doente naquela mulher

Eu sei que agora
Ela deve ta olhando de lado
Tão sem graça vendo o presente e o passado
Conversando de um assunto
Ela já sabe qual é

Esse é o meu único aviso
Se ela quis ficar contigo
Faça ela feliz
Faça ela feliz

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela
Você vai cumprir

Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser
O que ela sempre quis

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela
Você vai cumprir

Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser
O que ela sempre quis
Faça ela feliz";1
138;Henrique e Juliano;Desbeijar Minha Boca;"Não vai se livrar de mim tão fácil
Ralei tanto pra te merecer
O trabalho que me deu pra te ganhar
Eu vou te dar pra me esquecer
Cê vai ver

Pode trocar de balada
Pra gente não se topar
Pode até trocar de número
Me bloquear
Muda de casa
Muda de vida pra não me ver
Mas você jamais vai poder

Desbeijar minha boca
Destirar a roupa
Desdeitar na cama, me desabraçar

Desbeijar minha boca
Destirar a roupa
Desdeitar na cama ou me desamar

Eu quero ver me desamar";1
139;Henrique e Juliano;Até Você Voltar;"Aqui sentado nessa mesa
Só o copo de cerveja é minha companhia
E essa casa está tão cheia
E parece vazia sem você comigo

E hoje está fazendo um ano
Aqui no meu calendário ainda está marcando
O dia e o mês, foi a primeira vez
E o que me prometeu, será que se esqueceu?

De todos nossos planos, nossos filhos, nosso apartamento
Da nossa lua de mel, do nosso casamento
Como pude acreditar nesse seu juramento?
E agora estou sozinho outra vez

De copo sempre cheio, coração vazio
Tô me tornando um cara solitário e frio
Vai ser difícil eu me apaixonar de novo
E a culpa é sua

Antes embriagado do que iludido
Acreditar no amor já não faz mais sentido
Eu vou continuar nessa vida bandida
Até Você voltar.";1
140;Henrique e Juliano;Cidade Vizinha;"Seis
Essa é a hora que ela vai sair pra correr
Depois
Vai procurar alguma coisa leve pra comer

Sua cabeça anda, sem ter tempo pra pensar
Que antes era a gente
E hoje é vida singular
E agora?
Pra quem tá solteiro
Cidade grande é foda

Eu sei que ela ta na cidade vizinha
Mas eu preciso da boca dela na minha
Ai ai ai ai
Talvez essa hora, saiu do banho
Tá se arrumando pra sair com as amigas
Ai ai ai ai

Tomara que saia, dê tudo errado
E volte mais cedo, sem ninguém do seu lado
Ô o o
Tomara que saia, dê tudo errado
E sinta saudades, aqui do meu quarto";1
141;Henrique e Juliano;De Trás Pra Frente;"O problema dos erros
É que às vezes eles beijam bem
E olha eu aqui, Hein?
Errando de novo
O problema dos erros
É que às vezes eles fazem bem
Como ninguém
E a gente fica bobo

Bobo já sabendo que não vai dar certo
Mas é bem pior não ter você por perto
E se eu for errando assim
Vai que eu acerto
Vou adiando o fim só pra viver
Nesse presente incerto 

(refrão) 
E se fosse ao contrário, do avesso
Ou de trás pra frente 
Esse amor começaria errado
E terminaria bem
E se fosse ao contrário, do avesso
Ou de trás pra frente 
Esse amor começaria errado
E terminaria bem com a gente 

Com a gente

Eu vou errando sempre";1
142;Henrique e Juliano;Na Hora da Raiva;"Encontrei,
Uma caixinha cheia de relatos
Um monte de documentos tão falsos
Nossas vidas

Em minhas mãos agora
Tá cada parte dessa nossa história
E eu não sei se eu rasgo
Ou jogo fora
E o que é que eu faço agora?

Cometi
A loucura de nossas fotos rasgar
E uma por uma eu vou ter que colar
Mas foi na hora da raiva
Na hora, na hora da raiva

Naquele segundo
Eu pensei que até te odiava
Mas respirei fundo
E vi que eu te amava
Mas foi na hora da raiva
Na hora, na hora da raiva

Em minhas mãos agora
Tá cada parte dessa nossa história
E eu não sei se eu rasgo
Ou jogo fora
E o que é que eu faço agora?

Cometi
A loucura de nossas fotos rasgar
E uma por uma eu vou ter que colar
Mas foi na hora da raiva
Na hora, na hora da raiva

Naquele segundo
Eu pensei que até te odiava
Mas respirei fundo
E vi que eu te amava
Mas foi na hora da raiva
Na hora, na hora da raiva";1
143;Henrique e Juliano;Calafrio;"Os nossos corpos se completam
Mesmo estando longe
Em pensamento eu vou te buscar
Dá calafrio, um arrepio ao lembrar seu cheiro
Pela porta do quarto entrar

Sinto um silêncio e um vazio, bate o desespero
Não vejo a hora de você voltar
E no espelho ainda tem escrito em vermelho
Dentro de um coração tô indo embora

Pra nunca mais voltar, foi tão difícil suportar
A dor de ouvir o seu adeus, seu adeus
Eu não vou mais chorar, eu sei você quer me amar
Eu vou deixar o tempo te mostrar
Que o seu amor sou eu

Eu não vou mais chorar, eu sei você quer me amar
Eu vou deixar o tempo te mostrar
Que o seu amor sou eu

Sinto um silêncio e um vazio, bate o desespero
Não vejo a hora de você voltar
E no espelho ainda tem escrito em vermelho
Dentro de um coração tô indo embora

Pra nunca mais voltar, foi tão difícil suportar
A dor de ouvir o seu adeus, seu adeus
Eu não vou mais chorar, eu sei você quer me amar
Eu vou deixar o tempo te mostrar
Que o seu amor sou eu

Eu não vou mais chorar, eu sei você quer me amar
Eu vou deixar o tempo te mostrar
Que o seu amor sou eu";1
144;Henrique e Juliano;Completa a Frase (Part. Marília Mendonça);"Eu não vou te pedir pra voltar
Mas vê se não esquece
Que eu também não vou conseguir
Nem se eu quisesse
Deixa estar como está
Ou não deixa

Só responde uma coisa
Talvez mais que uma
Com toda sinceridade
Me dê
Dois minutos do seu tempo
Depois disso eu vou embora
Só completa a frase

Quando você me vê com outra pessoa
No meio da rua
Nessa hora você vai disfarçar
Vai chegar em casa
E perceber que não estava imune
Vai desabar
O nome disso é
Completa aí

Quando a gente tentar com outras pessoas
Varias tentativas
E ver que nada é de verdade
Quando alguém te chamar pra sair
E você já não tiver com vontade
Completa ai
O nome disso é

Quando soube as respostas
Sorriu e não falou
Completo pra você
O nome disso é amor

Responde uma coisa
Talvez mais que uma
Com toda sinceridade
Me dê dois minutos do seu tempo
Depois disso eu vou embora
Só completa a frase

Quando você me vê com outra pessoa
No meio da rua
Nessa hora você vai disfarçar
Vai chegar em casa
E perceber que não estava imune
Vai desabar
O nome disso é
Completa aí

Quando a gente tentar com outras pessoas
Varias tentativas
E ver que nada é de verdade
Quando alguém te chamar pra sair
E você já não tiver vontade
Completa ai
O nome disso é

Quando soube as respostas
Sorriu e não falou
Completo pra você
O nome disso é amor
Quando soube as respostas
Sorriu e não falou
Completo pra você
O nome disso é amor

E o que eu não disse na música é
Ciume e saudade!";1
145;Henrique e Juliano;Três Corações;"To aqui só esperando
Uma vacilada dele
Quase um ano, e esse filho da mãe não erra
Não tem problema, o coração espera

Odeio quando ele diz
O que eu devia te dizer
Mas tenho consciência
Que ele é perfeito pra você
E não dá chance pra eu aparecer
Será que do sorriso dela
Vai sobrar pra mim um pouco......êêê
Não é que eu seja doido
Mas o amor não tem regras
É mesmo louco

E eu, com ciúmes do que nunca foi meu
Com saudades do que não aconteceu

E eu, esperando um erro desse cara
Vou dando murro em ponta de faca

Ela tem três corações e nem percebeu
O dela, o dele e o meu";1
146;Henrique e Juliano;Vidinha de Balada;"Oi, tudo bem? Que bom te ver
A gente ficou, coração gostou não deu pra esquecer
Desculpe a visita, só vim te falar
Tô afim de você  e se não tiver ""cê"" vai ter que ficar 

Eu vim acabar com essa sua vidinha de balada
E dar outro gosto pra essa sua boca de ressaca

(Refrão)
Vai namorar comigo sim
Vai por mim igual nós dois não tem
Se reclamar ""cê"" vai casar também, com comunhão de bens
Seu coração é meu e o meu é seu também 

Vai namorar comigo sim
Vai por mim igual nós dois não tem
Se reclamar ""cê"" vai casar também, com comunhão de bens
Seu coração é meu e o meu é seu também 

Vai namorar comigo sim";1
147;Henrique e Juliano;5 Km;"Doente de saudade, me dei alta pra viver
Tô contando as horas, são dois dias sem te ver
Já deu pra entender que você me faz falta

E pra chegar até você eu já decorei
São 5 km, 7 sinais, 20 esquinas, 2 hospitais
7 Andares, são duas portas
Tô no seu quarto a hora é agora, a hora é agora

Desliga esse abajur que o show não precisa de luz
Ação, romance ou suspense a escolha é sua
O filme é só pra arrumar desculpa
O filme é só pra arrumar desculpa

Desliga esse abajur que o show não precisa de luz
Ação, romance ou suspense a escolha é sua
O filme é só pra arrumar desculpa
A gente pausa, volta e continua

E pra chegar até você eu já decorei
São 5 km, 7 sinais, 20 esquinas, 2 hospitais
7 Andares são duas portas
Tô no seu quarto a hora é agora, a hora é agora

Desliga esse abajur que o show não precisa de luz
Ação, romance ou suspense a escolha é sua
O filme é só pra arrumar desculpa
O filme é só pra arrumar desculpa

Desliga esse abajur que o show não precisa de luz
Ação, romance ou suspense a escolha é sua
O filme é só pra arrumar desculpa
A gente pausa, volta e continua";1
